C1,5.391181818,18.86713826,9.83,0.260836013
C1,4.695545455,20.86688103,9.83,0.260836013
C1,4.695545455,17.12823151,9.83,0.34778135
C1,5.304227273,20.95382637,9.83,0.521672026
C1,5.739,19.38881029,9.83,0.260836013
C1,5.739,26.95305466,9.83,0.521672026
C1,5.739,20.08437299,9.83,0.260836013
C1,9.999772727,25.73581994,9.83,0.34778135
C1,8.434590909,11.21594855,9.83,0.260836013
C1,6.521590909,18.17157556,9.83,0.260836013
C1,18.60827273,7.912025723,9.83,0.434726688
C1,5.130318182,18.34546624,9.83,0.434726688
C1,5.130318182,17.73684887,9.83,0.260836013
C1,3.652090909,21.30160772,9.83,0.434726688
C1,3.826,20.69299035,9.83,0.260836013
C1,3.826,22.34495177,9.83,0.260836013
C1,7.999818182,18.78019293,9.83,0.521672026
C1,4.7825,19.82353698,9.83,0.260836013
C1,4.7825,14.7807074,9.83,0.521672026
C1,4.7825,13.99819936,9.83,0.260836013
C1,16.95613636,12.2592926,9.83,0.521672026
C1,8.173727273,19.38881029,9.83,0.260836013
C1,2.956454545,23.64913183,9.83,0.34778135
C1,7.130272727,19.30186495,9.83,0.521672026
C1,14.95618182,25.99665595,9.83,0.34778135
C1,4.260772727,23.90996785,9.83,0.34778135
C1,7.391136364,17.99768489,9.83,0.34778135
C1,4.434681818,22.34495177,9.83,0.34778135
C1,6.434636364,17.12823151,9.83,0.34778135
C1,9.043272727,25.82276527,9.83,0.260836013
C1,9.043272727,11.91151125,9.83,0.260836013
C1,9.738909091,14.95459807,9.83,0.34778135
C1,1.913,21.73633441,9.83,0.260836013
C1,4.521636364,19.99742765,9.83,0.260836013
C1,10.34759091,23.73607717,9.83,0.34778135
C1,3.304272727,24.43163987,9.83,0.260836013
C1,3.217318182,22.60578778,9.83,0.260836013
C1,6.608545455,13.99819936,9.83,0.260836013
C1,7.217227273,26.95305466,9.83,0.521672026
C1,4.173818182,16.8673955,9.83,0.260836013
C1,6.260727273,19.56270096,9.83,0.260836013
C1,11.13018182,1.999742765,9.83,0.260836013
C1,6.869409091,9.911768489,9.83,0.260836013
C2,16.86918182,12.34623794,9.83,0.34778135
C2,0.347818182,19.21491961,9.83,0.260836013
C2,14.60836364,9.12926045,9.83,0.34778135
C2,17.82568182,12.95485531,9.83,0.521672026
C2,17.82568182,13.47652733,9.83,0.260836013
C2,17.82568182,11.91151125,9.83,0.260836013
C2,7.478090909,26.95305466,9.83,0.434726688
C2,11.99972727,2.434469453,9.83,0.260836013
C2,3.391227273,8.955369775,9.83,0.521672026
C2,1.304318182,16.25877814,9.83,0.260836013
C2,13.30404545,8.955369775,9.83,0.434726688
C2,5.565090909,20.08437299,9.83,0.260836013
C2,8.086772727,19.04102894,9.83,0.521672026
C2,4.956409091,25.73581994,9.83,0.260836013
C2,4.956409091,18.78019293,9.83,0.521672026
C2,5.043363636,23.73607717,9.83,0.34778135
C2,5.043363636,20.51909968,9.83,0.260836013
C2,5.912909091,19.47575563,9.83,0.260836013
C2,13.13013636,17.30212219,9.83,0.260836013
C2,4.869454545,20.86688103,9.83,0.260836013
C2,4.869454545,24.51858521,9.83,0.260836013
C2,3.912954545,25.6488746,9.83,0.260836013
C2,0.695636364,10.78122186,9.83,0.260836013
C2,16.2605,13.12874598,9.83,0.260836013
C2,7.304181818,20.345209,9.83,0.260836013
C2,9.130227273,17.99768489,9.83,0.260836013
C2,3.999909091,20.25826367,9.83,0.260836013
C2,7.043318182,19.47575563,9.83,0.260836013
C2,9.391090909,15.30237942,9.83,0.260836013
C2,4.347727273,17.99768489,9.83,0.260836013
C2,6.086818182,20.345209,9.83,0.260836013
C2,3.826,21.56244373,9.83,0.34778135
C1,5.565090909,26.95305466,9.74300885,0.521672026
C1,5.565090909,18.60630225,9.74300885,0.521672026
C1,5.130318182,18.2585209,9.74300885,0.260836013
C1,5.304227273,16.60655949,9.74300885,0.260836013
C1,4.869454545,17.21517685,9.74300885,0.434726688
C1,4.869454545,18.17157556,9.74300885,0.260836013
C1,4.869454545,22.51884244,9.74300885,0.521672026
C1,4.521636364,25.30109325,9.74300885,0.260836013
C1,4.521636364,20.69299035,9.74300885,0.260836013
C1,6.869409091,18.60630225,9.74300885,0.34778135
C1,6.869409091,18.9540836,9.74300885,0.34778135
C1,16.86918182,12.17234727,9.74300885,0.521672026
C1,5.478136364,20.77993569,9.74300885,0.434726688
C1,5.478136364,25.99665595,9.74300885,0.260836013
C1,9.912818182,25.82276527,9.74300885,0.521672026
C1,9.130227273,14.60681672,9.74300885,0.260836013
C1,5.652045455,19.6496463,9.74300885,0.260836013
C1,5.652045455,15.73710611,9.74300885,0.521672026
C1,3.478181818,21.56244373,9.74300885,0.260836013
C1,8.782409091,15.65016077,9.74300885,0.260836013
C1,8.782409091,11.12900322,9.74300885,0.34778135
C1,7.565045455,18.34546624,9.74300885,0.34778135
C1,4.956409091,20.08437299,9.74300885,0.260836013
C1,9.391090909,15.12848875,9.74300885,0.260836013
C1,3.043409091,20.95382637,9.74300885,0.260836013
C1,4.347727273,21.82327974,9.74300885,0.434726688
C1,5.999863636,19.38881029,9.74300885,0.260836013
C1,4.608590909,16.1718328,9.74300885,0.521672026
C1,4.608590909,19.82353698,9.74300885,0.260836013
C1,4.434681818,14.25903537,9.74300885,0.260836013
C1,6.347681818,17.47601286,9.74300885,0.34778135
C1,8.347636364,15.38932476,9.74300885,0.521672026
C1,9.651954545,11.5637299,9.74300885,0.260836013
C1,9.999772727,14.51987138,9.74300885,0.34778135
C1,10.08672727,25.30109325,9.74300885,0.260836013
C1,2.608636364,12.95485531,9.74300885,0.260836013
C1,4.260772727,23.12745981,9.74300885,0.260836013
C1,2.782545455,25.6488746,9.74300885,0.34778135
C1,3.739045455,22.51884244,9.74300885,0.260836013
C1,1.565181818,11.91151125,9.74300885,0.434726688
C1,9.304136364,14.08514469,9.74300885,0.260836013
C1,2.086909091,21.64938907,9.74300885,0.260836013
C2,16.95613636,12.34623794,9.74300885,0.34778135
C2,14.52140909,9.12926045,9.74300885,0.34778135
C2,13.04318182,8.520643087,9.74300885,0.34778135
C2,13.04318182,17.30212219,9.74300885,0.260836013
C2,0.782590909,17.82379421,9.74300885,0.34778135
C2,18.1735,12.78096463,9.74300885,0.260836013
C2,3.565136364,8.955369775,9.74300885,0.521672026
C2,5.043363636,23.82302251,9.74300885,0.34778135
C2,3.826,21.47549839,9.74300885,0.260836013
C2,3.826,5.564501608,9.74300885,0.34778135
C2,4.347727273,24.2577492,9.74300885,0.260836013
C2,4.347727273,21.99717042,9.74300885,0.260836013
C2,16.2605,13.12874598,9.74300885,0.260836013
C2,5.217272727,19.82353698,9.74300885,0.260836013
C2,5.217272727,21.30160772,9.74300885,0.260836013
C2,8.086772727,19.12797428,9.74300885,0.434726688
C2,4.260772727,23.30135048,9.74300885,0.260836013
C2,4.260772727,20.17131833,9.74300885,0.260836013
C2,4.086863636,23.73607717,9.74300885,0.260836013
C2,6.434636364,19.82353698,9.74300885,0.260836013
C2,4.608590909,20.86688103,9.74300885,0.521672026
C2,6.086818182,19.12797428,9.74300885,0.260836013
C2,17.73872727,20.43215434,9.74300885,0.260836013
C2,3.912954545,24.51858521,9.74300885,0.260836013
C2,0.695636364,10.78122186,9.74300885,0.34778135
C2,3.217318182,23.64913183,9.74300885,0.260836013
C2,4.956409091,21.91022508,9.74300885,0.260836013
C1,18.60827273,7.912025723,9.656017699,0.34778135
C1,5.478136364,18.86713826,9.656017699,0.260836013
C1,5.478136364,15.82405145,9.656017699,0.260836013
C1,5.217272727,18.34546624,9.656017699,0.260836013
C1,5.304227273,20.77993569,9.656017699,0.34778135
C1,4.7825,17.73684887,9.656017699,0.260836013
