6.789215686,3.892132353,8.779841897
7.241830065,8.417867647,8.870355731
8.328104575,5.068823529,12.21936759
8.87124183,5.611911765,11.40474308
9.052287582,9.413529412,7.603162055
10.68169935,7.150661765,11.85731225
11.40588235,12.94360294,14.3916996
12.58267974,14.39183824,9.956521739
15.84150327,15.84007353,9.413438735
15.93202614,18.91757353,5.159288538
16.38464052,19.91323529,2.71541502
17.01830065,17.10727941,4.97826087
17.47091503,19.09860294,0.45256917
18.01405229,18.82705882,0.362055336
18.28562092,20.09426471,3.077470356
18.64771242,20.81838235,1.629249012
19.00980392,18.64602941,0.362055336
22.17810458,19.46066176,0.181027668
9.052287582,11.49536765,10.59011858
9.504901961,12.21948529,12.40039526
12.94477124,12.21948529,5.702371542
14.48366013,19.09860294,4.797233202
16.38464052,16.83573529,8.236758893
17.56143791,19.09860294,0.724110672
17.65196078,21.81404412,2.534387352
20.91078431,22.26661765,0.090513834
8.961764706,12.21948529,9.503952569
9.414379085,12.12897059,12.30988142
10.95326797,15.11595588,14.1201581
13.39738562,11.58588235,5.43083004
14.03104575,15.56852941,5.43083004
14.48366013,12.03845588,7.241106719
14.75522876,20.18477941,4.887747036
16.92777778,17.10727941,4.797233202
17.01830065,21.27095588,3.62055336
18.37614379,21.08992647,0.724110672
18.82875817,22.35713235,0.814624506
18.91928105,18.91757353,1.629249012
19.19084967,20.09426471,3.439525692
20.09607843,19.82272059,0.724110672
20.09607843,21.08992647,4.163636364
