C1,32.15090039,45.9431707,9.039526126,0.279573047
C1,30.84622617,45.01126055,9.039526126,0.372764063
C1,30.00750703,45.9431707,9.039526126,0.279573047
C1,29.54155195,45.47721563,8.759953153,0.279573047
C1,29.821125,45.01126055,8.759953153,0.559146094
C1,28.51645078,44.82487852,8.759953153,0.279573047
C1,30.84622617,44.91806953,8.666762162,0.372764063
C1,29.26197891,44.54530547,8.666762162,0.465955078
C1,29.91431602,45.38402461,8.666762162,0.372764063
C1,67.09753125,39.79256367,8.573571171,0.279573047
C1,29.91431602,44.82487852,8.573571171,0.559146094
C1,29.91431602,45.66359766,8.573571171,0.279573047
C1,30.19388906,46.40912578,8.573571171,0.279573047
C1,30.19388906,45.84997969,8.573571171,0.279573047
C1,68.02944141,40.07213672,8.573571171,0.279573047
C1,66.72476719,39.23341758,8.573571171,0.559146094
C1,29.35516992,45.19764258,8.573571171,0.559146094
C1,30.56665313,46.5023168,8.573571171,0.279573047
C1,30.93941719,46.12955273,8.573571171,0.559146094
C1,29.44836094,45.84997969,8.573571171,0.279573047
C1,31.77813633,46.78188984,8.573571171,0.279573047
C1,30.28708008,45.19764258,8.573571171,0.279573047
C1,67.28391328,39.32660859,8.573571171,0.279573047
C1,73.3413293,37.46278828,8.573571171,0.465955078
C1,66.16562109,40.25851875,8.573571171,0.465955078
C2,23.57732695,45.84997969,8.573571171,0.279573047
C2,22.6454168,46.22274375,8.573571171,0.279573047
C2,25.44114727,46.12955273,8.573571171,0.465955078
C2,24.32285508,46.12955273,8.573571171,0.279573047
C2,23.95009102,46.40912578,8.573571171,0.279573047
C1,68.12263242,38.86065352,8.48038018,0.279573047
C1,68.12263242,39.88575469,8.48038018,0.279573047
C1,30.65984414,44.91806953,8.48038018,0.279573047
C1,30.19388906,45.84997969,8.48038018,0.372764063
C1,43.42701328,43.33382227,8.48038018,0.559146094
C1,22.0862707,46.78188984,8.48038018,0.279573047
C1,31.31218125,43.98615938,8.48038018,0.279573047
