aa.aura_dnd_nanos.aura_189x_e1,3.586334379905808,1.6912921674602346,1.6998835589704182,7.824882109708061,3.275045922572207,0.27216020270621694,0.19196894643084136,0.1498030518909298,0.44083559695217006,11.418449370220918,3.151773756619109,0.17573164982185493,0.9310811306449215,0.36654346721590947,0.8890138037568103,8.15570506213335,2.634989625016087,0.30530555165243106,0.46830482150719394,0.34803641078553726,0.3058809398142702,24.999999999999996,3.1001700603026077,0.2007134332867846,9.515481642816981,0.6308110671571148
aa.aura_dnd_nanos.UW-39_63x_e1_1,14.568514818514819,8.858645842691084,1.7242103306082506,13.966010153140132,1.8980693968007416,0.5411712260030997,1.3679122710168337,0.364744787859774,0.7415690408557092,11.746244399428962,1.0918608261961371,0.19966386364963398,0.821449392984977,0.31191519554605157,0.6548136094290951,12.056493898622774,3.7314425438695236,0.5701996021179419,2.884092220177607,0.9103868516939538,0.9170933705142077,10.912383626805608,5.059835662341392,0.19427134934533785,0.5123404317523014,0.21641982911473226
aa.WT_dnd_nanos.wt_189x_e3,6.776614266396214,6.468141699129325,1.2552634257160697,9.50201338995276,3.7868433292743586,0.3494823763683158,0.49895288425479084,0.27296908695658645,0.42017418623529124,9.458610629590869,1.6868154950236929,0.2799514767829057,1.0092967924849414,0.5881861001797289,1.7367056563633543,8.021793617013147,2.2326500386229586,0.3116487450416871,0.25707105159179655,0.18503364064354497,0.46374469953725755,14.636467800684635,3.6171279254060256,0.24210050662616478,2.357993593033966,0.5222083425703551
av.WT_dnd_dazl.126x_4c_dnddazl_2.7,13.537444739168876,11.352757734675667,0.6854473658478137,15.259768657028838,5.364319647424251,0.1130061414022832,0.3238463742433138,0.16586318476559928,0.2749206722021688,12.636228279941362,3.75917122702537,0.11544039755698667,0.5361896271854931,0.4033405505316657,0.857430182180437,10.040489855377974,2.1101524997056718,0.12406173395116823,0.1562746348351731,0.14964820665830617,1.1046103055751768,24.999999999999996,2.929161158340788,0.12438641987899335,0.7501504015260103,0.11001166600406208
aa.WT_dnd_nanos.wt_63x_e1,10.076677042884803,6.520975826935981,1.4604523390202684,14.868317899597132,1.2254409012895902,0.24500663555296903,0.3618554461397309,0.17268924619981382,0.20145875012808745,5.843291927269803,2.9575965648494226e-16,0.10814344320841761,0.16917240370704784,0.5493599403137225,1.0354624353986213,14.159551919748857,3.8943024735124703,0.23755191327285768,0.4692805895900575,0.23077994446642394,0.37443137164305024,12.785424130950718,4.181449810759624,0.11481067420318201,0.5122275098680806,0.3099878856199348
av.WT_dnd_dazl.126x_4c_dnddazl_2.3,8.261314655172413,4.661896329095117,0.6470445615066434,14.85485296932015,6.191854321459179,0.11918824071685825,0.330599646746125,0.19049443113416478,0.3437036824713453,11.723422256167261,4.395367089921178,0.13846793987917025,0.4177577784190081,0.3915035477984147,0.9502052945691475,11.48162665137584,2.427180630628092,0.5432726669137811,0.9424625724813662,0.6332787909063239,0.23827163995608766,12.216945426104811,5.327734216635037,0.13586997226156813,1.270464090323541,0.656668786622627
av.WT_vasa_dazl.200x_voxel_1firfur,4.000011637108411,2.7247448810074704,0.8064038841038955,13.92816767551984,4.1312635329568295,0.255763387348016,1.0711190771241057,0.28236543574141265,0.322698666686376,6.668265870873007,4.586341023561629,0.15769409838910606,0.40763436668830266,0.4806825311631454,0.7844525308984746,24.999999999998025,2.3144085064065534,0.21945453701198953,3.6880878061793827,0.3188967566805973,0.32440035503855363,10.17651217945738,2.5695597954726352,0.16345630461042007,0.9933449355320516,0.5224040918460306
aa.WT_dnd_nanos.126x_4c_dndnanos_3.6,13.23382256297919,5.311046945225433,1.1658196530941594,12.853316642335658,2.567917429187403,0.32977046642247154,0.3561198165540002,0.28399868755672225,0.14177605675400634,11.845229112093174,1.2330024924598018,0.11939479453038782,0.776325161978162,0.7512846657069296,2.3188272898080955,13.66493501223761,2.3868200641503887,0.4594258623847678,0.2506655455894112,0.20212147878532571,0.4437287700688109,11.101233160351246,2.5128390772007774,0.11887993572098066,0.2487104222563001,0.27762504611243194
aa.WT_dnd_nanos.189x_4c_dndnanos_2.5,12.267424242424243,9.040425071218696,0.8378162696993089,11.111996443694254,4.619174719837413,0.19326268394832719,0.29220555841303136,0.19212002167326606,0.42946861424671945,14.858239495577298,3.097734543143958,0.1385900975368865,0.9600714996280558,0.30310386546895757,0.7515852517686932,10.87004157279222,1.8994519778225418,0.16459578775998426,0.2842151368379761,0.19774428220186185,0.4660361584753067,13.723214831097085,3.4335603769222742,0.14979053306859264,0.6382473394639441,0.2654275278267117
av.WT_vasa_dazl.63x_dazl_green_and_vasa_red,16.034523809523808,3.9609708362958695,1.1967563226693512,16.587177417743526,1.9306637123159227,0.30981340151531084,0.8219792288177531,0.2611497426524026,0.4825881854217949,11.939505466834119,4.155763387956106,0.21985546915698861,0.7533216050794297,0.4724466653179915,1.5441237087653639,12.37179347081039,1.1040533004298956,0.7667831113939372,0.8964220632984484,0.5296448585020596,0.6264000149109153,11.5635977620202,3.8532659635482065,0.2357417761870454,0.5578354435263295,0.3909192068495609
