0.452526596,2.806315789,21.44116071
0.724042553,19.82526316,21.81732143
1.991117021,2.082105263,24.82660714
2.262632979,5.431578947,1.504642857
2.534148936,0.814736842,25.57892857
2.896170213,1.448421053,23.698125
3.529707447,19.37263158,22.94580357
3.801223404,8.418947368,0.376160714
3.982234043,22.72210526,42.13
4.25375,16.74736842,21.44116071
5.068297872,1.176842105,22.94580357
5.430319149,14.21263158,12.78946429
5.158803191,9.957894737,2.256964286
5.158803191,21.27368421,24.07428571
5.882845745,11.67789474,0.376160714
6.063856383,10.68210526,1.880803571
6.244867021,15.48,10.90866071
6.42587766,6.065263158,0.376160714
6.42587766,12.58315789,8.275535714
6.606888298,8.6,7.147053571
6.697393617,13.21684211,10.90866071
6.878404255,16.38526316,21.44116071
7.059414894,20.82105263,23.698125
7.240425532,11.85894737,1.880803571
7.42143617,13.94105263,6.018571429
7.783457447,22.54105263,29.34053571
7.964468085,12.94526316,20.68883929
8.416994681,6.427368421,2.256964286
8.598005319,12.76421053,13.91794643
8.598005319,13.39789474,10.90866071
8.960026596,9.233684211,8.275535714
9.141037234,10.59157895,6.770892857
9.503058511,14.30315789,14.67026786
9.774574468,15.11789474,20.68883929
9.865079787,12.22105263,12.78946429
10.22710106,15.57052632,40.62535714
10.58912234,5.703157895,1.880803571
10.77013298,14.21263158,13.91794643
10.8606383,9.505263158,16.55107143
11.13215426,14.66526316,22.94580357
11.04164894,8.328421053,5.26625
11.04164894,17.56210526,22.94580357
11.04164894,23.98947368,28.964375
11.31316489,15.75157895,21.065
11.40367021,23.26526316,29.71669643
11.58468085,23.98947368,28.58821429
11.76569149,17.2,24.82660714
11.85619681,19.64421053,24.82660714
12.03720745,8.147368421,1.128482143
12.76125,18.37684211,21.81732143
12.94226064,10.86315789,0.752321429
13.12327128,11.67789474,18.80803571
12.94226064,21.90736842,25.20276786
13.12327128,6.608421053,1.504642857
13.12327128,9.867368421,21.065
13.2137766,15.29894737,42.13
13.39478723,9.143157895,0.752321429
13.57579787,11.13473684,21.065
13.93781915,12.13052632,19.93651786
14.39034574,20.09684211,22.56964286
14.39034574,23.98947368,31.97366071
14.48085106,21.72631579,24.82660714
14.84287234,18.37684211,25.57892857
14.93337766,20.73052632,28.964375
15.29539894,10.59157895,19.56035714
15.38590426,19.01052632,26.70741071
15.47640957,12.13052632,20.31267857
15.65742021,20.18736842,26.33125
15.74792553,16.74736842,26.70741071
16.29095745,10.86315789,22.56964286
16.65297872,16.65684211,25.20276786
16.74348404,22.81263158,32.34982143
16.83398936,10.77263158,19.93651786
17.10550532,15.66105263,27.83589286
17.28651596,8.418947368,21.065
17.4675266,13.76,25.20276786
17.4675266,22.81263158,24.45044643
17.55803191,11.49684211,22.56964286
