19.73205732,8.779860366,19.9342,0.362056098
19.91308537,12.85299146,19.9342,0.362056098
18.46486098,11.04271098,19.9342,0.543084146
22.17593598,12.49093537,19.9342,0.452570122
18.28383293,9.413458537,19.9342,0.452570122
24.34827256,12.94350549,19.9342,0.362056098
16.20201037,5.97392561,19.9342,0.543084146
4.163645122,32.85659085,19.9342,0.543084146
18.555375,11.04271098,19.55808302,0.543084146
17.01663659,20.90873963,19.55808302,0.362056098
18.28383293,9.413458537,19.55808302,0.362056098
20.63719756,10.7711689,19.55808302,0.543084146
21.08976768,10.7711689,19.55808302,0.543084146
19.91308537,12.85299146,19.55808302,0.362056098
17.74074878,7.965234146,19.55808302,0.543084146
22.90004817,10.95219695,19.55808302,0.452570122
22.17593598,12.40042134,19.18196604,0.362056098
21.18028171,10.95219695,19.18196604,0.543084146
22.9905622,11.04271098,19.18196604,0.452570122
20.45616951,10.68065488,19.18196604,0.362056098
17.8312628,8.055748171,19.18196604,0.543084146
16.11149634,4.254159146,19.18196604,0.543084146
22.9905622,11.04271098,18.80584906,0.362056098
22.26645,12.40042134,18.80584906,0.543084146
17.8312628,8.23677622,18.80584906,0.452570122
21.08976768,11.04271098,18.80584906,0.543084146
20.18462744,11.58579512,18.80584906,0.543084146
16.11149634,4.435187195,18.80584906,0.543084146
17.74074878,8.327290244,18.42973208,0.362056098
22.35696402,12.30990732,18.42973208,0.543084146
22.35696402,16.11149634,18.42973208,0.543084146
23.17159024,12.40042134,18.42973208,0.362056098
20.99925366,11.31425305,18.42973208,0.543084146
23.44313232,15.02532805,18.42973208,0.362056098
15.93046829,7.060093902,18.42973208,0.362056098
18.64588902,11.4952811,18.05361509,0.362056098
22.35696402,12.30990732,18.05361509,0.543084146
20.81822561,11.31425305,18.05361509,0.543084146
23.35261829,15.02532805,18.05361509,0.362056098
23.35261829,16.29252439,18.05361509,0.543084146
23.89570244,13.39607561,18.05361509,0.543084146
22.9905622,11.133225,18.05361509,0.452570122
15.93046829,7.060093902,18.05361509,0.362056098
22.44747805,12.21939329,17.67749811,0.543084146
20.18462744,7.965234146,17.67749811,0.362056098
16.47355244,10.13757073,17.67749811,0.452570122
19.00794512,5.430841463,17.67749811,0.543084146
16.11149634,4.52570122,17.30138113,0.362056098
19.37000122,8.508318293,17.30138113,0.362056098
17.74074878,8.417804268,17.30138113,0.362056098
20.45616951,11.4952811,17.30138113,0.362056098
22.6285061,12.03836524,17.30138113,0.543084146
17.65023476,3.530046951,17.30138113,0.362056098
15.11584207,0.905140244,17.30138113,0.452570122
17.8312628,12.03836524,17.30138113,0.362056098
19.00794512,9.503972561,16.92526415,0.362056098
23.35261829,16.29252439,16.92526415,0.362056098
16.20201037,4.254159146,16.92526415,0.543084146
16.20201037,9.322944512,16.92526415,0.543084146
18.46486098,6.788551829,16.92526415,0.362056098
23.08107622,12.85299146,16.92526415,0.362056098
15.5684122,2.624906707,16.92526415,0.452570122
15.11584207,0.81462622,16.92526415,0.543084146
17.74074878,8.055748171,16.92526415,0.452570122
21.08976768,16.02098232,16.92526415,0.543084146
23.71467439,13.93915976,16.92526415,0.543084146
24.80084268,15.83995427,16.92526415,0.452570122
21.08976768,16.02098232,16.54914717,0.543084146
16.29252439,9.322944512,16.54914717,0.543084146
16.29252439,4.073131098,16.54914717,0.543084146
23.08107622,16.38303841,16.54914717,0.543084146
15.47789817,2.534392683,16.54914717,0.543084146
24.71032866,15.83995427,16.54914717,0.452570122
20.00359939,13.66761768,16.54914717,0.543084146
23.44313232,17.65023476,16.54914717,0.452570122
18.28383293,4.52570122,16.17303019,0.362056098
21.08976768,16.02098232,16.17303019,0.452570122
19.09845915,5.340327439,16.17303019,0.452570122
14.66327195,1.810280488,16.17303019,0.543084146
16.29252439,9.413458537,16.17303019,0.543084146
14.39172988,2.89644878,16.17303019,0.543084146
21.63285183,14.02967378,16.17303019,0.362056098
23.17159024,16.38303841,16.17303019,0.452570122
15.02532805,5.792897561,16.17303019,0.452570122
23.44313232,17.65023476,16.17303019,0.452570122
21.18028171,13.48658963,16.17303019,0.362056098
19.2794872,3.801589024,16.17303019,0.543084146
15.65892622,2.624906707,16.17303019,0.362056098
17.37869268,3.349018902,16.17303019,0.362056098
18.9174311,3.892103049,15.79691321,0.543084146
15.11584207,5.883411585,15.79691321,0.362056098
14.57275793,2.805934756,15.79691321,0.543084146
16.56406646,6.426495732,15.79691321,0.362056098
21.08976768,16.02098232,15.79691321,0.543084146
16.29252439,9.413458537,15.79691321,0.543084146
25.6154689,21.99490793,15.79691321,0.543084146
19.91308537,12.03836524,15.79691321,0.543084146
14.66327195,2.805934756,15.42079623,0.543084146
18.9174311,3.892103049,15.42079623,0.543084146
18.9174311,9.322944512,15.42079623,0.543084146
17.46920671,5.792897561,15.42079623,0.362056098
17.46920671,3.530046951,15.42079623,0.543084146
17.28817866,4.073131098,15.42079623,0.543084146
15.11584207,5.792897561,15.42079623,0.543084146
22.26645,18.46486098,15.42079623,0.543084146
13.30556159,1.900794512,15.42079623,0.543084146
23.80518841,20.45616951,15.42079623,0.362056098
14.66327195,2.986962805,15.04467925,0.543084146
18.9174311,3.892103049,15.04467925,0.543084146
22.35696402,18.37434695,15.04467925,0.543084146
25.79649695,22.08542195,15.04467925,0.543084146
16.56406646,4.887757317,15.04467925,0.362056098
23.80518841,24.16724451,15.04467925,0.362056098
24.52930061,23.98621646,15.04467925,0.452570122
15.02532805,5.792897561,15.04467925,0.543084146
13.39607561,1.900794512,15.04467925,0.543084146
22.26645,19.64154329,15.04467925,0.452570122
24.61981463,16.11149634,15.04467925,0.543084146
22.17593598,21.18028171,15.04467925,0.452570122
17.46920671,3.439532927,15.04467925,0.543084146
13.66761768,3.439532927,15.04467925,0.362056098
24.98187073,23.44313232,15.04467925,0.543084146
14.75378598,2.89644878,14.66856226,0.543084146
23.17159024,22.9905622,14.66856226,0.452570122
23.62416037,24.25775854,14.66856226,0.543084146
18.64588902,3.892103049,14.66856226,0.543084146
16.83560854,4.797243293,14.66856226,0.543084146
15.11584207,5.430841463,14.66856226,0.543084146
26.97317927,20.36565549,14.66856226,0.543084146
22.35696402,19.64154329,14.66856226,0.543084146
13.30556159,1.900794512,14.66856226,0.452570122
19.73205732,4.254159146,14.66856226,0.362056098
19.73205732,5.249813415,14.66856226,0.362056098
23.17159024,22.9905622,14.29244528,0.362056098
23.17159024,15.74944024,14.29244528,0.452570122
25.977525,22.17593598,14.29244528,0.362056098
14.66327195,2.89644878,14.29244528,0.543084146
15.29687012,5.249813415,14.29244528,0.362056098
24.16724451,25.79649695,14.29244528,0.543084146
23.08107622,24.52930061,14.29244528,0.543084146
22.9905622,16.83560854,14.29244528,0.362056098
25.6154689,19.00794512,14.29244528,0.543084146
22.26645,19.64154329,14.29244528,0.452570122
22.44747805,18.28383293,13.9163283,0.362056098
26.06803902,22.17593598,13.9163283,0.452570122
26.7016372,20.45616951,13.9163283,0.362056098
23.44313232,20.45616951,13.9163283,0.362056098
14.66327195,2.805934756,13.9163283,0.543084146
18.28383293,3.892103049,13.9163283,0.543084146
15.29687012,5.249813415,13.9163283,0.543084146
24.07673049,25.79649695,13.9163283,0.452570122
16.47355244,5.430841463,13.9163283,0.362056098
22.71902012,16.83560854,13.9163283,0.543084146
14.4822439,1.538738415,13.9163283,0.362056098
22.44747805,18.46486098,13.54021132,0.543084146
22.9905622,24.71032866,13.54021132,0.452570122
26.61112317,20.45616951,13.54021132,0.362056098
24.80084268,23.08107622,13.54021132,0.362056098
22.6285061,17.01663659,13.54021132,0.543084146
15.29687012,5.249813415,13.54021132,0.543084146
14.4822439,2.805934756,13.54021132,0.543084146
25.16289878,24.89135671,13.54021132,0.362056098
23.17159024,21.08976768,13.16409434,0.362056098
27.87831951,20.18462744,13.16409434,0.362056098
26.52060915,20.45616951,13.16409434,0.452570122
27.33523537,23.62416037,13.16409434,0.543084146
28.60243171,19.46051524,13.16409434,0.543084146
16.92612256,4.254159146,13.16409434,0.362056098
27.96883354,20.90873963,13.16409434,0.543084146
22.35696402,21.36130976,12.78797736,0.362056098
25.16289878,24.89135671,12.78797736,0.452570122
25.43444085,19.2794872,12.78797736,0.362056098
27.06369329,22.35696402,12.78797736,0.362056098
23.80518841,19.73205732,12.78797736,0.362056098
28.51191768,19.37000122,12.78797736,0.543084146
27.33523537,23.62416037,12.78797736,0.543084146
28.33088963,18.82691707,12.78797736,0.543084146
27.06369329,22.35696402,12.41186038,0.362056098
23.71467439,19.73205732,12.41186038,0.362056098
23.71467439,23.17159024,12.41186038,0.362056098
28.42140366,19.2794872,12.41186038,0.543084146
22.35696402,21.45182378,12.41186038,0.543084146
25.43444085,19.18897317,12.41186038,0.362056098
25.2534128,18.01229085,12.41186038,0.362056098
22.17593598,19.09845915,12.41186038,0.543084146
24.98187073,24.89135671,12.41186038,0.543084146
27.60677744,23.80518841,12.41186038,0.543084146
24.89135671,16.92612256,12.41186038,0.543084146
23.71467439,23.44313232,12.0357434,0.362056098
28.42140366,19.2794872,12.0357434,0.543084146
29.50757195,25.79649695,12.0357434,0.543084146
29.50757195,25.88701098,11.65962642,0.362056098
27.60677744,19.64154329,11.65962642,0.543084146
28.51191768,19.18897317,11.65962642,0.543084146
24.80084268,16.92612256,11.65962642,0.543084146
29.50757195,25.79649695,11.28350943,0.362056098
23.35261829,21.36130976,11.28350943,0.362056098
25.6154689,22.90004817,11.28350943,0.543084146
25.52495488,21.27079573,11.28350943,0.362056098
25.07238476,21.99490793,11.28350943,0.362056098
24.80084268,16.92612256,11.28350943,0.543084146
29.59808598,25.88701098,10.90739245,0.362056098
23.26210427,19.73205732,10.90739245,0.362056098
25.70598293,22.9905622,10.90739245,0.543084146
26.61112317,23.71467439,10.90739245,0.362056098
27.06369329,22.44747805,10.90739245,0.543084146
25.16289878,21.63285183,10.90739245,0.362056098
27.33523537,19.09845915,10.90739245,0.543084146
27.96883354,23.17159024,10.53127547,0.543084146
27.33523537,19.37000122,10.53127547,0.362056098
23.26210427,19.73205732,10.53127547,0.362056098
32.31350671,27.42574939,10.53127547,0.362056098
23.98621646,25.07238476,10.53127547,0.543084146
33.67121707,28.87397378,10.53127547,0.543084146
24.98187073,20.45616951,10.53127547,0.362056098
13.66761768,6.788551829,10.53127547,0.543084146
30.23168415,27.06369329,10.53127547,0.362056098
33.67121707,28.87397378,10.15515849,0.362056098
25.52495488,23.17159024,10.15515849,0.362056098
26.3395811,23.62416037,10.15515849,0.362056098
27.60677744,21.72336585,10.15515849,0.362056098
24.98187073,16.65458049,10.15515849,0.543084146
23.89570244,25.07238476,10.15515849,0.543084146
26.52060915,19.82257134,10.15515849,0.543084146
33.30916098,26.43009512,10.15515849,0.362056098
27.24472134,25.977525,10.15515849,0.362056098
23.35261829,21.9043939,10.15515849,0.543084146
33.58070305,28.69294573,9.779041509,0.362056098
24.43878659,25.70598293,9.779041509,0.543084146
31.40836646,28.42140366,9.779041509,0.362056098
29.96014207,26.06803902,9.779041509,0.543084146
24.89135671,20.54668354,9.779041509,0.362056098
33.7617311,25.07238476,9.779041509,0.452570122
26.7016372,19.73205732,9.779041509,0.543084146
32.31350671,26.15855305,9.402924528,0.362056098
24.43878659,25.70598293,9.402924528,0.543084146
33.58070305,28.60243171,9.402924528,0.362056098
33.12813293,29.6886,9.402924528,0.543084146
33.67121707,24.89135671,9.402924528,0.543084146
25.16289878,20.36565549,9.402924528,0.452570122
26.79215122,19.64154329,9.402924528,0.543084146
24.25775854,19.37000122,9.402924528,0.452570122
32.31350671,27.42574939,9.026807547,0.362056098
32.31350671,26.15855305,9.026807547,0.362056098
28.05934756,22.80953415,9.026807547,0.362056098
24.43878659,25.79649695,9.026807547,0.543084146
27.24472134,23.89570244,9.026807547,0.362056098
33.12813293,29.6886,9.026807547,0.543084146
24.16724451,24.34827256,9.026807547,0.543084146
26.79215122,26.3395811,9.026807547,0.543084146
35.30046951,29.05500183,9.026807547,0.543084146
26.97317927,19.55102927,9.026807547,0.543084146
33.0376189,29.6886,8.650690566,0.543084146
26.7016372,26.3395811,8.650690566,0.543084146
24.43878659,25.977525,8.650690566,0.543084146
25.52495488,23.08107622,8.650690566,0.543084146
32.58504878,27.87831951,8.650690566,0.543084146
26.3395811,19.91308537,8.650690566,0.543084146
28.05934756,22.80953415,8.650690566,0.452570122
35.30046951,28.69294573,8.650690566,0.543084146
23.98621646,22.17593598,8.650690566,0.362056098
30.77476829,24.80084268,8.650690566,0.362056098
29.96014207,31.31785244,8.650690566,0.452570122
31.22733841,30.14117012,8.650690566,0.543084146
25.2534128,22.80953415,8.274573585,0.452570122
26.79215122,25.79649695,8.274573585,0.543084146
26.24906707,19.91308537,8.274573585,0.452570122
31.86093659,28.42140366,8.274573585,0.362056098
26.7016372,26.24906707,8.274573585,0.543084146
31.31785244,30.50322622,8.274573585,0.543084146
30.14117012,28.9644878,8.274573585,0.543084146
24.16724451,19.73205732,8.274573585,0.362056098
30.0506561,31.13682439,7.898456604,0.362056098
30.86528232,24.43878659,7.898456604,0.543084146
26.79215122,25.79649695,7.898456604,0.543084146
31.31785244,30.50322622,7.898456604,0.543084146
31.86093659,25.6154689,7.898456604,0.362056098
27.15420732,23.62416037,7.898456604,0.452570122
27.87831951,24.25775854,7.898456604,0.452570122
32.94710488,29.6886,7.898456604,0.543084146
26.3395811,19.82257134,7.898456604,0.543084146
25.34392683,20.18462744,7.898456604,0.362056098
34.39532927,28.24037561,7.898456604,0.543084146
26.88266524,25.88701098,7.522339623,0.543084146
30.77476829,24.25775854,7.522339623,0.543084146
